# 
# Header Description:
# 
# Version: v2.0.0.1 Platform: 10 Manufacturer: Xiaomi Model: Redmi Note 7
# 
# Raw,ElapsedRealtimeMillis,TimeNanos,LeapSecond,TimeUncertaintyNanos,FullBiasNanos,BiasNanos,BiasUncertaintyNanos,DriftNanosPerSecond,DriftUncertaintyNanosPerSecond,HardwareClockDiscontinuityCount,Svid,TimeOffsetNanos,State,ReceivedSvTimeNanos,ReceivedSvTimeUncertaintyNanos,Cn0DbHz,PseudorangeRateMetersPerSecond,PseudorangeRateUncertaintyMetersPerSecond,AccumulatedDeltaRangeState,AccumulatedDeltaRangeMeters,AccumulatedDeltaRangeUncertaintyMeters,CarrierFrequencyHz,CarrierCycles,CarrierPhase,CarrierPhaseUncertainty,MultipathIndicator,SnrInDb,ConstellationType,AgcDb,CarrierFrequencyHz
# 
# Fix,Provider,Latitude,Longitude,Altitude,Speed,Accuracy,(UTC)TimeInMs
# 
# Nav,Svid,Type,Status,MessageId,Sub-messageId,Data(Bytes)
# 
Raw,329736655,329803999000000,,,-1457982460431826884,0.3412332534790039,65.73447899427265,-1.4989348762647907,13.758173315234503,1461,18,0.0,207,63846363379155,1939,12.3,287.4542236328125,10.271000862121582,0,0.0,0.0,1.60031245E9,,,,0,,3,-0.18,1.60031245E9
Raw,329736656,329803999000000,,,-1457982460431826884,0.3412332534790039,65.73447899427265,-1.4989348762647907,13.758173315234503,1461,9,0.0,207,63846359969275,17,28.7,290.45892333984375,0.23180000483989716,0,0.0,0.0,1.60087501E9,,,,0,,3,-0.18,1.60087501E9
Raw,329736656,329803999000000,,,-1457982460431826884,0.3412332534790039,65.73447899427265,-1.4989348762647907,13.758173315234503,1461,19,0.0,207,63846363546286,27,24.3,-294.5885314941406,0.8709999918937683,0,0.0,0.0,1.60368755E9,,,,0,,3,-0.18,1.60368755E9
Raw,329736656,329803999000000,,,-1457982460431826884,0.3412332534790039,65.73447899427265,-1.4989348762647907,13.758173315234503,1461,3,0.0,207,63846361911702,117,14.1,-285.4992980957031,3.1780002117156982,0,0.0,0.0,1.60481254E9,,,,0,,3,-0.18,1.60481254E9
Raw,329736657,329803999000000,,,-1457982460431826884,0.3412332534790039,65.73447899427265,-1.4989348762647907,13.758173315234503,1461,1,0.0,15,139464351537416,70,17.9,-563.621337890625,1.0929999351501465,0,0.0,0.0,1.57542003E9,,,,0,,1,1.82,1.57542003E9
Raw,329736657,329803999000000,,,-1457982460431826884,0.3412332534790039,65.73447899427265,-1.4989348762647907,13.758173315234503,1461,2,0.0,15,139464359212678,53,19.8,-297.7905578613281,0.9449999928474426,0,0.0,0.0,1.57542003E9,,,,0,,1,1.82,1.57542003E9
Raw,329736658,329803999000000,,,-1457982460431826884,0.3412332534790039,65.73447899427265,-1.4989348762647907,13.758173315234503,1461,8,0.0,15,139464363520402,64,18.7,-125.54624938964844,1.7510000467300415,0,0.0,0.0,1.57542003E9,,,,0,,1,1.82,1.57542003E9
Raw,329736659,329803999000000,,,-1457982460431826884,0.3412332534790039,65.73447899427265,-1.4989348762647907,13.758173315234503,1461,23,0.0,15,139464353507758,709,18.6,582.736328125,5.816000461578369,0,0.0,0.0,1.57542003E9,,,,0,,1,1.82,1.57542003E9
Raw,329736659,329803999000000,,,-1457982460431826884,0.3412332534790039,65.73447899427265,-1.4989348762647907,13.758173315234503,1461,32,0.0,15,139464351209787,40,21.2,-507.58935546875,0.8629999756813049,0,0.0,0.0,1.57542003E9,,,,0,,1,1.82,1.57542003E9
Raw,329736660,329803999000000,,,-1457982460431826884,0.3412332534790039,65.73447899427265,-1.4989348762647907,13.758173315234503,1461,21,0.0,7183,139464349522706,53,19.1,224.05177307128906,0.8119999766349792,0,0.0,0.0,1.57542003E9,,,,0,,6,1.95,1.57542003E9
Raw,329736660,329803999000000,,,-1457982460431826884,0.3412332534790039,65.73447899427265,-1.4989348762647907,13.758173315234503,1461,26,0.0,7183,139464345241341,35,22.8,-382.1572570800781,0.6420000195503235,0,0.0,0.0,1.57542003E9,,,,0,,6,1.95,1.57542003E9
Fix,gps,45.066064,7.657034,324.723877,0.000000,9.648001,1774277047000
Fix,gps,45.066064,7.657034,324.675903,0.000000,9.648001,1774277048000
Raw,329737667,329804999000000,,,-1457982460431826885,0.9836053848266602,65.65255171153694,-1.9695898028851249,13.76661281360716,1461,18,0.0,207,63847363378244,380,12.2,287.5759582519531,11.396000862121582,0,0.0,0.0,1.60031245E9,,,,0,,3,-0.28,1.60031245E9
Raw,329737668,329804999000000,,,-1457982460431826885,0.9836053848266602,65.65255171153694,-1.9695898028851249,13.76661281360716,1461,9,0.0,207,63847359968319,27,24.0,291.0142822265625,0.8649999499320984,0,0.0,0.0,1.60087501E9,,,,0,,3,-0.28,1.60087501E9
Raw,329737669,329804999000000,,,-1457982460431826885,0.9836053848266602,65.65255171153694,-1.9695898028851249,13.76661281360716,1461,19,0.0,207,63847363547334,27,24.7,-294.3735656738281,0.8709999918937683,0,0.0,0.0,1.60368755E9,,,,0,,3,-0.28,1.60368755E9
Raw,329737669,329804999000000,,,-1457982460431826885,0.9836053848266602,65.65255171153694,-1.9695898028851249,13.76661281360716,1461,4,0.0,207,63847355909196,84,16.1,-799.362548828125,2.2290000915527344,0,0.0,0.0,1.60537498E9,,,,0,,3,-0.28,1.60537498E9
Raw,329737669,329804999000000,,,-1457982460431826885,0.9836053848266602,65.65255171153694,-1.9695898028851249,13.76661281360716,1461,1,0.0,15,139465351539427,46,20.4,-564.1826782226562,0.9329999685287476,0,0.0,0.0,1.57542003E9,,,,0,,1,1.65,1.57542003E9
Raw,329737670,329804999000000,,,-1457982460431826885,0.9836053848266602,65.65255171153694,-1.9695898028851249,13.76661281360716,1461,2,0.0,15,139465359213922,70,17.0,-296.23016357421875,1.1949999332427979,0,0.0,0.0,1.57542003E9,,,,0,,1,1.65,1.57542003E9
Raw,329737670,329804999000000,,,-1457982460431826885,0.9836053848266602,65.65255171153694,-1.9695898028851249,13.76661281360716,1461,10,0.0,15,139465359708554,56,19.4,213.71881103515625,1.7450000047683716,0,0.0,0.0,1.57542003E9,,,,0,,1,1.65,1.57542003E9
Raw,329737671,329804999000000,,,-1457982460431826885,0.9836053848266602,65.65255171153694,-1.9695898028851249,13.76661281360716,1461,23,0.0,15,139465353505819,828,18.3,582.8314819335938,6.646000385284424,0,0.0,0.0,1.57542003E9,,,,0,,1,1.65,1.57542003E9
Raw,329737671,329804999000000,,,-1457982460431826885,0.9836053848266602,65.65255171153694,-1.9695898028851249,13.76661281360716,1461,32,0.0,15,139465351211387,24,25.2,-507.23004150390625,0.3982999920845032,0,0.0,0.0,1.57542003E9,,,,0,,1,1.65,1.57542003E9
Raw,329737672,329804999000000,,,-1457982460431826885,0.9836053848266602,65.65255171153694,-1.9695898028851249,13.76661281360716,1461,3,0.0,7183,139465340434823,89,16.5,-210.04615783691406,2.5205001831054688,0,0.0,0.0,1.57542003E9,,,,0,,6,1.88,1.57542003E9
Raw,329737672,329804999000000,,,-1457982460431826885,0.9836053848266602,65.65255171153694,-1.9695898028851249,13.76661281360716,1461,13,0.0,7183,139465352918632,124,14.9,5.347252368927002,3.440500020980835,0,0.0,0.0,1.57542003E9,,,,0,,6,1.88,1.57542003E9
Raw,329737673,329804999000000,,,-1457982460431826885,0.9836053848266602,65.65255171153694,-1.9695898028851249,13.76661281360716,1461,15,0.0,7183,139465345565258,135,14.2,396.81939697265625,4.191999912261963,0,0.0,0.0,1.57542003E9,,,,0,,6,1.88,1.57542003E9
Raw,329737673,329804999000000,,,-1457982460431826885,0.9836053848266602,65.65255171153694,-1.9695898028851249,13.76661281360716,1461,26,0.0,7183,139465345242666,31,23.7,-381.54833984375,0.6019999980926514,0,0.0,0.0,1.57542003E9,,,,0,,6,1.88,1.57542003E9
Fix,gps,45.066052,7.657052,324.897339,0.260000,9.648001,1774277049000
Raw,329738663,329805999000000,,,-1457982460431826886,0.01665210723876953,61.51057459646836,-1.0462205441461028,13.366845259519936,1461,9,0.0,207,63848359967394,19,27.5,290.93829345703125,0.23980000615119934,0,0.0,0.0,1.60087501E9,,,,0,,3,-0.22,1.60087501E9
Raw,329738663,329805999000000,,,-1457982460431826886,0.01665210723876953,61.51057459646836,-1.0462205441461028,13.366845259519936,1461,19,0.0,207,63848363548499,70,17.7,-293.943603515625,1.371000051498413,0,0.0,0.0,1.60368755E9,,,,0,,3,-0.22,1.60368755E9
Raw,329738664,329805999000000,,,-1457982460431826886,0.01665210723876953,61.51057459646836,-1.0462205441461028,13.366845259519936,1461,1,0.0,15,139466351541288,27,24.2,-564.1636352539062,0.6829999685287476,0,0.0,0.0,1.57542003E9,,,,0,,1,1.82,1.57542003E9
Raw,329738664,329805999000000,,,-1457982460431826886,0.01665210723876953,61.51057459646836,-1.0462205441461028,13.366845259519936,1461,2,0.0,15,139466359214743,61,18.0,-297.172119140625,1.1049998998641968,0,0.0,0.0,1.57542003E9,,,,0,,1,1.82,1.57542003E9
Raw,329738665,329805999000000,,,-1457982460431826886,0.01665210723876953,61.51057459646836,-1.0462205441461028,13.366845259519936,1461,8,0.0,15,139466363521159,96,15.1,-125.97441101074219,2.1110000610351562,0,0.0,0.0,1.57542003E9,,,,0,,1,1.82,1.57542003E9
Raw,329738665,329805999000000,,,-1457982460431826886,0.01665210723876953,61.51057459646836,-1.0462205441461028,13.366845259519936,1461,23,0.0,15,139466353503872,850,17.9,582.9075317382812,7.396000385284424,0,0.0,0.0,1.57542003E9,,,,0,,1,1.82,1.57542003E9
